History Channel Functions Measurement Report

Measurements started at Date: 24-abr.-2024 Time: 09:18:39

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
09:19:19.364     39,960      23014,0665
09:19:19.491     40,087      22897,4163
09:19:19.615     40,211      23007,0170
09:19:19.731     40,327      23031,8650
09:19:19.840     40,436      22940,1944
09:19:19.947     40,543      22961,8432
09:19:20.058     40,654      22988,9460
09:19:20.169     40,765      23094,9045
09:19:20.278     40,874      23032,0477
09:19:20.389     40,985      22855,7099
09:19:20.500     41,096      23086,4967
09:19:20.612     41,208      23145,9820
09:19:20.719     41,315      23022,5198
09:19:20.828     41,424      22969,3459
09:19:20.936     41,532      22913,7511
09:19:21.049     41,645      23036,1780
09:19:21.159     41,755      23118,5813
09:19:21.266     41,862      22910,9067
09:19:21.379     41,975      23032,1807
09:19:21.490     42,086      23046,8567
09:19:21.599     42,195      23089,0556
09:19:21.706     42,302      23036,4542
09:19:21.811     42,407      23005,9975
09:19:21.925     42,521      23110,9350
09:19:22.037     42,633      22966,2799
09:19:22.146     42,742      23007,9484
09:19:22.252     42,848      22953,1794
09:19:22.358     42,954      22964,1641
09:19:22.465     43,061      23103,0269
09:19:22.576     43,172      22945,6051
09:19:22.689     43,285      22967,7800
09:19:22.795     43,391      22974,2778
09:19:22.904     43,500      22997,9978
09:19:23.016     43,612      23023,5598
09:19:23.127     43,723      22984,2042
09:19:23.235     43,831      22954,8076
09:19:23.341     43,937      23023,0287
09:19:23.456     44,052      22968,5019
09:19:23.570     44,166      22899,6695
09:19:23.677     44,273      23022,2154
09:19:23.781     44,377      22976,0088
09:19:23.891     44,487      22886,2060
09:19:23.999     44,595      23126,6846
09:19:24.111     44,707      23079,3742
09:19:24.218     44,814      23049,8677
09:19:24.329     44,925      23015,5809
09:19:24.435     45,031      23086,9107
09:19:24.544     45,140      22966,7327
09:19:24.653     45,249      23015,7793
09:19:24.765     45,361      23016,0676
09:19:24.874     45,470      22860,2432
09:19:24.984     45,580      22963,6067
09:19:25.092     45,688      23037,7001
09:19:25.198     45,794      23070,0137
09:19:25.327     45,923      23108,4790
09:19:25.449     46,045      22947,4180
09:19:25.556     46,152      22947,7534
09:19:25.668     46,264      23096,3897
09:19:25.777     46,373      23130,5052
09:19:25.903     46,499      23070,1983
09:19:26.010     46,606      22946,1058
09:19:26.120     46,716      23042,1100
09:19:26.249     46,845      23067,4611
