History Channel Functions Measurement Report

Measurements started at Date: 24-abr.-2024 Time: 11:04:05

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
11:04:50.539     97,729      20205,4106
11:04:50.658     97,848      20236,8580
11:04:50.781     97,971      20153,0917
11:04:50.900     98,090      20150,7201
11:04:51.000     98,190      20175,4802
11:04:51.124     98,314      20112,6996
11:04:51.251     98,441      20150,6837
11:04:51.354     98,544      20237,8775
11:04:51.473     98,663      20176,5838
11:04:51.598     98,788      20215,7203
11:04:51.718     98,908      20136,9309
11:04:51.821     99,011      20169,3688
11:04:51.941     99,131      20109,8483
11:04:52.066     99,256      20099,3651
11:04:52.190     99,380      20195,6448
11:04:52.314     99,504      20174,1825
11:04:52.435     99,625      20132,7290
11:04:52.560     99,750      20148,8805
11:04:52.689     99,879       1455,1961
11:04:52.811    100,001        261,9433
11:04:52.940    100,130        172,0937
11:04:53.056    100,246        159,9596
11:04:53.173    100,363        150,0171
11:04:53.292    100,482        161,1130
11:04:53.416    100,606        161,3345
11:04:53.540    100,730        164,8048
11:04:53.663    100,853        170,7185
11:04:53.785    100,975        174,5031
11:04:53.893    101,083        169,9728
11:04:54.008    101,198        164,5209
11:04:54.125    101,315        160,4083
11:04:54.226    101,416        151,3145
11:04:54.326    101,516        180,3933
11:04:54.452    101,642        169,3481
11:04:54.563    101,753        183,6803
11:04:54.698    101,888        161,3930
11:04:54.810    102,000        141,7741
11:04:54.931    102,121        167,9675
11:04:55.048    102,238        143,2000
11:04:55.172    102,362        153,7117
11:04:55.288    102,478        155,6044
11:04:55.417    102,607        150,8934
11:04:55.534    102,724        143,0330
11:04:55.660    102,850        149,0642
11:04:55.777    102,967        162,7340
11:04:55.897    103,087        156,8189
11:04:56.018    103,208        146,3311
11:04:56.138    103,328        171,8602
11:04:56.255    103,445        158,6415
11:04:56.376    103,566        162,9648
11:04:56.508    103,698        150,9721
11:04:56.629    103,819        162,4627
11:04:56.755    103,945        172,9978
11:04:56.875    104,065        148,5477
11:04:56.990    104,180        162,5038
11:04:57.113    104,303        149,5712
