Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0,71990966796875;960,379742575274;0,00070220947265625;0,719757080078125;1;192;0,112389933876693;-0,0832733988761901
0,72235107421875;960,501812574966;0,00071441650390625;0,72174072265625;1;193;0,112389933876693;-0,0832733988761901
0,72479248046875;960,623882574658;0,0007269287109375;0,72381591796875;1;194;0,112389933876693;-0,0832733988761901
0,72723388671875;960,74595257435;0,00073944091796875;0,726898193359375;1;195;0,112389933876693;-0,0832733988761901
0,72967529296875;960,868022574041;0,000751953125;0,72906494140625;1;196;0,112389933876693;-0,0832733988761901
0,73211669921875;960,990092573733;0,00076446533203125;0,731109619140625;1;197;0,112389933876693;-0,0832733988761901
0,73455810546875;961,112162573425;0,0007769775390625;0,73370361328125;1;198;0,112389933876693;-0,0832733988761901
0,73699951171875;961,234232573117;0,00078948974609375;0,736480712890625;1;199;0,112389933876693;-0,0832733988761901
0,73944091796875;961,356302572809;0,00080169677734375;0,738494873046875;1;200;0,112389933876693;-0,0832733988761901
0,74188232421875;961,4783725725;0,0008135986328125;0,741668701171875;1;201;0,112389933876693;-0,0832733988761901
0,74432373046875;961,600442572192;0,00082550048828125;0,7440185546875;1;202;0,112389933876693;-0,0832733988761901
0,74676513671875;961,722512571884;0,00083709716796875;0,74566650390625;1;203;0,112389933876693;-0,0832733988761901
0,74920654296875;961,844582571576;0,000848388671875;0,7481689453125;1;204;0,112389933876693;-0,0832733988761901
0,75164794921875;961,966652571268;0,00085968017578125;0,7513427734375;1;205;0,112389933876693;-0,0832733988761901
0,75408935546875;962,088722570959;0,000870361328125;0,75439453125;1;206;0,112389933876693;-0,0832733988761901
0,75653076171875;962,210792570651;0,00088104248046875;0,75592041015625;1;207;0,112389933876693;-0,0832733988761901
0,75897216796875;962,332862570343;0,00089111328125;0,758056640625;1;208;0,112389933876693;-0,0832733988761901
0,76141357421875;962,454932570035;0,00090087890625;0,76171875;1;209;0,112389933876693;-0,0832733988761901
0,76385498046875;962,577002569727;0,00091064453125;0,76324462890625;1;210;0,112389933876693;-0,0832733988761901
0,76629638671875;962,699072569418;0,0009197998046875;0,7659912109375;1;211;0,112389933876693;-0,0832733988761901
0,76873779296875;962,82114256911;0,00092864990234375;0,76904296875;1;212;0,112389933876693;-0,0832733988761901
0,77117919921875;962,943212568802;0,00093719482421875;0,7708740234375;1;213;0,112389933876693;-0,0832733988761901
0,77362060546875;963,065282568494;0,00094573974609375;0,7733154296875;1;214;0,112389933876693;-0,0832733988761901
0,77606201171875;963,187352568186;0,00095367431640625;0,7763671875;1;215;0,112389933876693;-0,0832733988761901
0,77850341796875;963,309422567878;0,00096160888671875;0,777587890625;1;216;0,112389933876693;-0,0832733988761901
0,78094482421875;963,431492567569;0,00096923828125;0,78094482421875;1;217;0,112389933876693;-0,0832733988761901
0,78338623046875;963,553562567261;0,0009765625;0,782470703125;1;218;0,112389933876693;-0,0832733988761901
0,78582763671875;963,675632566953;0,00098358154296875;0,7855224609375;1;219;0,112389933876693;-0,0832733988761901
0,78826904296875;963,797702566645;0,0009906005859375;0,78857421875;1;220;0,112389933876693;-0,0832733988761901
0,79071044921875;963,919772566337;0,000997314453125;0,79071044921875;1;221;0,112389933876693;-0,0832733988761901
0,79315185546875;964,041842566028;0,00100372314453125;0,79254150390625;1;222;0,112389933876693;-0,0832733988761901
0,79559326171875;964,16391256572;0,0010101318359375;0,79620361328125;1;223;0,112389933876693;-0,0832733988761901
0,79803466796875;964,285982565412;0,00101654052734375;0,79742431640625;1;224;0,112389933876693;-0,0832733988761901
0,80047607421875;964,408052565104;0,00102264404296875;0,79986572265625;1;225;0,112389933876693;-0,0832733988761901
0,80291748046875;964,530122564796;0,00102874755859375;0,80322265625;1;226;0,112389933876693;-0,0832733988761901
0,80535888671875;964,652192564487;0,0010345458984375;0,8050537109375;1;227;0,112389933876693;-0,0832733988761901
0,80780029296875;964,774262564179;0,0010406494140625;0,8074951171875;1;228;0,112389933876693;-0,0832733988761901
0,81024169921875;964,896332563871;0,00104644775390625;0,81024169921875;1;229;0,112389933876693;-0,0832733988761901
0,81268310546875;965,018402563563;0,00105255126953125;0,81268310546875;1;230;0,112389933876693;-0,0832733988761901
0,81512451171875;965,140472563255;0,00105865478515625;0,814208984375;1;231;0,112389933876693;-0,0832733988761901
0,81756591796875;965,262542562946;0,00106475830078125;0,81787109375;1;232;0,112389933876693;-0,0832733988761901
0,82000732421875;965,384612562638;0,00107086181640625;0,819091796875;1;233;0,112389933876693;-0,0832733988761901
0,82244873046875;965,50668256233;0,0010772705078125;0,82183837890625;1;234;0,112389933876693;-0,0832733988761901
0,82489013671875;965,628752562022;0,00108367919921875;0,8251953125;1;235;0,112389933876693;-0,0832733988761901
0,82733154296875;965,750822561714;0,0010906982421875;0,82672119140625;1;236;0,112389933876693;-0,0832733988761901
0,82977294921875;965,872892561405;0,00109771728515625;0,82855224609375;1;237;0,112389933876693;-0,0832733988761901
0,83221435546875;965,994962561097;0,00110504150390625;0,83221435546875;1;238;0,112389933876693;-0,0832733988761901
0,83465576171875;966,117032560789;0,0011126708984375;0,8343505859375;1;239;0,112389933876693;-0,0832733988761901
0,83709716796875;966,239102560481;0,00112091064453125;0,836181640625;1;240;0,112389933876693;-0,0832733988761901
0,83953857421875;966,361172560173;0,00112945556640625;0,83984375;1;241;0,112389933876693;-0,0832733988761901
0,84197998046875;966,483242559864;0,0011383056640625;0,84197998046875;1;242;0,112389933876693;-0,0832733988761901
0,84442138671875;966,605312559556;0,0011474609375;0,84381103515625;1;243;0,112389933876693;-0,0832733988761901
0,84686279296875;966,727382559248;0,0011572265625;0,84686279296875;1;244;0,112389933876693;-0,0832733988761901
0,84930419921875;966,84945255894;0,0011676025390625;0,84991455078125;1;245;0,112389933876693;-0,0832733988761901
0,85174560546875;966,971522558632;0,00117828369140625;0,85113525390625;1;246;0,112389933876693;-0,0832733988761901
0,85418701171875;967,093592558323;0,0011895751953125;0,85357666015625;1;247;0,112389933876693;-0,0832733988761901
0,85662841796875;967,215662558015;0,00120147705078125;0,85662841796875;1;248;0,112389933876693;-0,0832733988761901
0,85906982421875;967,337732557707;0,00121368408203125;0,858154296875;1;249;0,112389933876693;-0,0832733988761901
0,86151123046875;967,459802557399;0,001226806640625;0,86181640625;1;250;0,112389933876693;-0,0832733988761901
0,86395263671875;967,581872557091;0,00124053955078125;0,8636474609375;1;251;0,112389933876693;-0,0832733988761901
0,86639404296875;967,703942556782;0,00125457763671875;0,865478515625;1;252;0,112389933876693;-0,0832733988761901
0,86883544921875;967,826012556474;0,00126953125;0,867919921875;1;253;0,112389933876693;-0,0832733988761901
0,87127685546875;967,948082556166;0,00128509521484375;0,87127685546875;1;254;0,112389933876693;-0,0832733988761901
0,87371826171875;968,070152555858;0,00130096435546875;0,87310791015625;1;255;0,112389933876693;-0,0832733988761901
0,87615966796875;968,19222255555;0,00131805419921875;0,875244140625;1;256;0,112389933876693;-0,0832733988761901
0,87860107421875;968,314292555241;0,00133514404296875;0,87860107421875;1;257;0,112389933876693;-0,0832733988761901
